OrderItemID,OrderID,ProductID,Quantity,PricePerUnit,CustomerID,OrderDate,TotalAmount,ProductName,Category,Returns,CampaignID,CampaignName,Revenue,ReturnRate
ITEM-2238,ORD-50910,PROD-122,1,9853.39,CUST-1167,2024-06-02,43272.88,Ikigai,Books,0.0,CAMP-216,End of Season Sale,9853.39,0.0
ITEM-2239,ORD-50910,PROD-121,1,4434.34,CUST-1167,2024-06-02,43272.88,Atomic Habits,Books,0.0,CAMP-216,End of Season Sale,4434.34,0.0
ITEM-2240,ORD-50911,PROD-126,1,2518.68,CUST-1775,2023-10-08,2518.68,Dumbbell Set,Sports & Outdoors,0.0,CAMP-216,End of Season Sale,2518.68,0.0
ITEM-2240,ORD-50911,PROD-126,1,2518.68,CUST-1775,2023-10-08,2518.68,Dumbbell Set,Sports & Outdoors,0.0,CAMP-220,New Year Blast,2518.68,0.0
ITEM-2240,ORD-50911,PROD-126,1,2518.68,CUST-1775,2023-10-08,2518.68,Dumbbell Set,Sports & Outdoors,0.0,CAMP-218,End of Season Sale,2518.68,0.0
ITEM-2241,ORD-50912,PROD-112,1,6450.72,CUST-1077,2024-12-25,56522.77,Leather Jacket,Apparel,0.0,,,6450.72,0.0
ITEM-2242,ORD-50912,PROD-122,1,9853.39,CUST-1077,2024-12-25,56522.77,Ikigai,Books,0.0,,,9853.39,0.0
ITEM-2243,ORD-50912,PROD-127,3,8800.38,CUST-1077,2024-12-25,56522.77,Camping Tent,Sports & Outdoors,0.0,,,26401.14,0.0
ITEM-2244,ORD-50912,PROD-130,3,4605.84,CUST-1077,2024-12-25,56522.77,Vitamin C Serum,Beauty & Health,0.0,,,13817.52,0.0
ITEM-2245,ORD-50913,PROD-107,2,4611.28,CUST-1110,2024-09-15,31118.31,Men's T-Shirt,Apparel,0.0,CAMP-203,Diwali Bonanza,9222.56,0.0
ITEM-2246,ORD-50913,PROD-132,3,5928.59,CUST-1110,2024-09-15,31118.31,Whey Protein,Beauty & Health,0.0,CAMP-203,Diwali Bonanza,17785.77,0.0
ITEM-2247,ORD-50913,PROD-124,1,4109.98,CUST-1110,2024-09-15,31118.31,A Man Called Ove,Books,0.0,CAMP-203,Diwali Bonanza,4109.98,0.0
ITEM-2248,ORD-50914,PROD-132,1,5928.59,CUST-1241,2023-01-14,17785.77,Whey Protein,Beauty & Health,0.0,CAMP-201,Summer Sale,5928.59,0.0
ITEM-2249,ORD-50914,PROD-132,2,5928.59,CUST-1241,2023-01-14,17785.77,Whey Protein,Beauty & Health,0.0,CAMP-201,Summer Sale,11857.18,0.0
ITEM-2250,ORD-50915,PROD-124,3,4109.98,CUST-1053,2024-06-08,45281.66,A Man Called Ove,Books,0.0,,,12329.939999999999,0.0
ITEM-2251,ORD-50915,PROD-123,2,6181.23,CUST-1053,2024-06-08,45281.66,The Psychology of Money,Books,0.0,,,12362.46,0.0
ITEM-2252,ORD-50915,PROD-107,3,4611.28,CUST-1053,2024-06-08,45281.66,Men's T-Shirt,Apparel,0.0,,,13833.84,0.0
ITEM-2253,ORD-50915,PROD-104,2,3377.71,CUST-1053,2024-06-08,45281.66,Smartwatch,Electronics,0.0,,,6755.42,0.0
ITEM-2254,ORD-50916,PROD-129,3,2988.5,CUST-1781,2023-03-05,31397.24,Cricket Bat,Sports & Outdoors,0.0,CAMP-215,New Year Blast,8965.5,0.0
ITEM-2254,ORD-50916,PROD-129,3,2988.5,CUST-1781,2023-03-05,31397.24,Cricket Bat,Sports & Outdoors,0.0,CAMP-202,End of Season Sale,8965.5,0.0
ITEM-2254,ORD-50916,PROD-129,3,2988.5,CUST-1781,2023-03-05,31397.24,Cricket Bat,Sports & Outdoors,0.0,CAMP-206,Diwali Bonanza,8965.5,0.0
ITEM-2255,ORD-50916,PROD-114,2,819.76,CUST-1781,2023-03-05,31397.24,Blender,Home & Kitchen,0.0,CAMP-215,New Year Blast,1639.52,0.0
ITEM-2255,ORD-50916,PROD-114,2,819.76,CUST-1781,2023-03-05,31397.24,Blender,Home & Kitchen,0.0,CAMP-202,End of Season Sale,1639.52,0.0
ITEM-2255,ORD-50916,PROD-114,2,819.76,CUST-1781,2023-03-05,31397.24,Blender,Home & Kitchen,0.0,CAMP-206,Diwali Bonanza,1639.52,0.0
ITEM-2256,ORD-50916,PROD-134,3,6930.74,CUST-1781,2023-03-05,31397.24,Electric Toothbrush,Beauty & Health,0.0,CAMP-215,New Year Blast,20792.22,0.0
ITEM-2256,ORD-50916,PROD-134,3,6930.74,CUST-1781,2023-03-05,31397.24,Electric Toothbrush,Beauty & Health,0.0,CAMP-202,End of Season Sale,20792.22,0.0
ITEM-2256,ORD-50916,PROD-134,3,6930.74,CUST-1781,2023-03-05,31397.24,Electric Toothbrush,Beauty & Health,0.0,CAMP-206,Diwali Bonanza,20792.22,0.0
ITEM-2257,ORD-50917,PROD-109,3,3132.05,CUST-1489,2024-08-11,41110.77,Running Shoes,Apparel,0.0,CAMP-206,Diwali Bonanza,9396.150000000001,0.0
ITEM-2257,ORD-50917,PROD-109,3,3132.05,CUST-1489,2024-08-11,41110.77,Running Shoes,Apparel,0.0,CAMP-213,Flash Friday,9396.150000000001,0.0
ITEM-2257,ORD-50917,PROD-109,3,3132.05,CUST-1489,2024-08-11,41110.77,Running Shoes,Apparel,0.0,CAMP-211,Diwali Bonanza,9396.150000000001,0.0
ITEM-2258,ORD-50917,PROD-112,3,6450.72,CUST-1489,2024-08-11,41110.77,Leather Jacket,Apparel,0.0,CAMP-206,Diwali Bonanza,19352.16,0.0
ITEM-2258,ORD-50917,PROD-112,3,6450.72,CUST-1489,2024-08-11,41110.77,Leather Jacket,Apparel,0.0,CAMP-213,Flash Friday,19352.16,0.0
ITEM-2258,ORD-50917,PROD-112,3,6450.72,CUST-1489,2024-08-11,41110.77,Leather Jacket,Apparel,0.0,CAMP-211,Diwali Bonanza,19352.16,0.0
ITEM-2259,ORD-50917,PROD-123,2,6181.23,CUST-1489,2024-08-11,41110.77,The Psychology of Money,Books,0.0,CAMP-206,Diwali Bonanza,12362.46,0.0
ITEM-2259,ORD-50917,PROD-123,2,6181.23,CUST-1489,2024-08-11,41110.77,The Psychology of Money,Books,0.0,CAMP-213,Flash Friday,12362.46,0.0
ITEM-2259,ORD-50917,PROD-123,2,6181.23,CUST-1489,2024-08-11,41110.77,The Psychology of Money,Books,0.0,CAMP-211,Diwali Bonanza,12362.46,0.0
ITEM-2260,ORD-50918,PROD-106,3,936.42,CUST-1061,2023-09-02,2809.26,Bluetooth Speaker,Electronics,0.0,CAMP-214,Diwali Bonanza,2809.2599999999998,0.0
ITEM-2260,ORD-50918,PROD-106,3,936.42,CUST-1061,2023-09-02,2809.26,Bluetooth Speaker,Electronics,0.0,CAMP-207,New Year Blast,2809.2599999999998,0.0
ITEM-2261,ORD-50919,PROD-126,1,2518.68,CUST-1442,2023-01-01,3939.89,Dumbbell Set,Sports & Outdoors,0.0,CAMP-203,Diwali Bonanza,2518.68,0.0
ITEM-2262,ORD-50919,PROD-125,1,1421.21,CUST-1442,2023-01-01,3939.89,Yoga Mat,Sports & Outdoors,0.0,CAMP-203,Diwali Bonanza,1421.21,0.0
ITEM-2263,ORD-50920,PROD-127,3,8800.38,CUST-1145,2025-06-13,52558.64,Camping Tent,Sports & Outdoors,0.0,CAMP-201,Summer Sale,26401.14,0.0
ITEM-2263,ORD-50920,PROD-127,3,8800.38,CUST-1145,2025-06-13,52558.64,Camping Tent,Sports & Outdoors,0.0,CAMP-216,End of Season Sale,26401.14,0.0
ITEM-2264,ORD-50920,PROD-112,1,6450.72,CUST-1145,2025-06-13,52558.64,Leather Jacket,Apparel,0.0,CAMP-201,Summer Sale,6450.72,0.0
ITEM-2264,ORD-50920,PROD-112,1,6450.72,CUST-1145,2025-06-13,52558.64,Leather Jacket,Apparel,0.0,CAMP-216,End of Season Sale,6450.72,0.0
ITEM-2265,ORD-50920,PROD-122,2,9853.39,CUST-1145,2025-06-13,52558.64,Ikigai,Books,0.0,CAMP-201,Summer Sale,19706.78,0.0
ITEM-2265,ORD-50920,PROD-122,2,9853.39,CUST-1145,2025-06-13,52558.64,Ikigai,Books,0.0,CAMP-216,End of Season Sale,19706.78,0.0
ITEM-2266,ORD-50921,PROD-121,1,4434.34,CUST-1485,2023-01-25,4434.34,Atomic Habits,Books,0.0,CAMP-214,Diwali Bonanza,4434.34,0.0
ITEM-2266,ORD-50921,PROD-121,1,4434.34,CUST-1485,2023-01-25,4434.34,Atomic Habits,Books,0.0,CAMP-204,New Year Blast,4434.34,0.0
ITEM-2266,ORD-50921,PROD-121,1,4434.34,CUST-1485,2023-01-25,4434.34,Atomic Habits,Books,0.0,CAMP-216,End of Season Sale,4434.34,0.0
ITEM-2266,ORD-50921,PROD-121,1,4434.34,CUST-1485,2023-01-25,4434.34,Atomic Habits,Books,0.0,CAMP-209,New Year Blast,4434.34,0.0
ITEM-2267,ORD-50922,PROD-104,3,3377.71,CUST-1673,2023-11-14,10133.13,Smartwatch,Electronics,0.0,,,10133.130000000001,0.0
ITEM-2268,ORD-50923,PROD-116,2,7467.8,CUST-1622,2025-09-05,14935.6,Cotton Bedsheet,Home & Kitchen,0.0,CAMP-212,End of Season Sale,14935.6,0.0
ITEM-2269,ORD-50924,PROD-133,3,7246.8,CUST-1169,2025-11-12,63951.39,Organic Shampoo,Beauty & Health,0.0,CAMP-218,End of Season Sale,21740.4,0.0
ITEM-2270,ORD-50924,PROD-105,2,9716.4,CUST-1169,2025-11-12,63951.39,4K TV,Electronics,0.0,CAMP-218,End of Season Sale,19432.8,0.0
ITEM-2271,ORD-50924,PROD-109,3,3132.05,CUST-1169,2025-11-12,63951.39,Running Shoes,Apparel,0.0,CAMP-218,End of Season Sale,9396.150000000001,0.0
ITEM-2272,ORD-50924,PROD-103,3,4460.68,CUST-1169,2025-11-12,63951.39,Wireless Headphones,Electronics,0.0,CAMP-218,End of Season Sale,13382.04,0.0
ITEM-2273,ORD-50925,PROD-119,3,1011.19,CUST-1724,2025-05-15,4673.09,The Alchemist,Books,0.0,CAMP-207,New Year Blast,3033.57,0.0
ITEM-2273,ORD-50925,PROD-119,3,1011.19,CUST-1724,2025-05-15,4673.09,The Alchemist,Books,0.0,CAMP-210,Flash Friday,3033.57,0.0
ITEM-2273,ORD-50925,PROD-119,3,1011.19,CUST-1724,2025-05-15,4673.09,The Alchemist,Books,0.0,CAMP-207,New Year Blast,3033.57,0.0
ITEM-2274,ORD-50925,PROD-114,2,819.76,CUST-1724,2025-05-15,4673.09,Blender,Home & Kitchen,0.0,CAMP-207,New Year Blast,1639.52,0.0
ITEM-2274,ORD-50925,PROD-114,2,819.76,CUST-1724,2025-05-15,4673.09,Blender,Home & Kitchen,0.0,CAMP-210,Flash Friday,1639.52,0.0
ITEM-2274,ORD-50925,PROD-114,2,819.76,CUST-1724,2025-05-15,4673.09,Blender,Home & Kitchen,0.0,CAMP-207,New Year Blast,1639.52,0.0
ITEM-2275,ORD-50926,PROD-123,2,6181.23,CUST-1720,2025-04-27,12362.46,The Psychology of Money,Books,0.0,CAMP-208,Diwali Bonanza,12362.46,0.0
ITEM-2276,ORD-50927,PROD-113,1,1352.91,CUST-1627,2025-05-22,14734.95,Non-Stick Pan,Home & Kitchen,0.0,,,1352.91,0.0
ITEM-2277,ORD-50927,PROD-103,3,4460.68,CUST-1627,2025-05-22,14734.95,Wireless Headphones,Electronics,0.0,,,13382.04,0.0
ITEM-2278,ORD-50928,PROD-131,3,7685.52,CUST-1253,2023-04-20,46270.98,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-208,Diwali Bonanza,23056.56,0.0
ITEM-2279,ORD-50928,PROD-128,1,8720.82,CUST-1253,2023-04-20,46270.98,Hiking Backpack,Sports & Outdoors,0.0,CAMP-208,Diwali Bonanza,8720.82,0.0
ITEM-2280,ORD-50928,PROD-133,2,7246.8,CUST-1253,2023-04-20,46270.98,Organic Shampoo,Beauty & Health,0.0,CAMP-208,Diwali Bonanza,14493.6,0.0
ITEM-2281,ORD-50929,PROD-101,1,5356.77,CUST-1026,2026-02-09,48711.84,Smartphone,Electronics,0.0,CAMP-202,End of Season Sale,5356.77,0.0
ITEM-2281,ORD-50929,PROD-101,1,5356.77,CUST-1026,2026-02-09,48711.84,Smartphone,Electronics,0.0,CAMP-204,New Year Blast,5356.77,0.0
ITEM-2282,ORD-50929,PROD-101,2,5356.77,CUST-1026,2026-02-09,48711.84,Smartphone,Electronics,0.0,CAMP-202,End of Season Sale,10713.54,0.0
ITEM-2282,ORD-50929,PROD-101,2,5356.77,CUST-1026,2026-02-09,48711.84,Smartphone,Electronics,0.0,CAMP-204,New Year Blast,10713.54,0.0
ITEM-2283,ORD-50929,PROD-131,3,7685.52,CUST-1026,2026-02-09,48711.84,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-202,End of Season Sale,23056.56,0.0
ITEM-2283,ORD-50929,PROD-131,3,7685.52,CUST-1026,2026-02-09,48711.84,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-204,New Year Blast,23056.56,0.0
ITEM-2284,ORD-50929,PROD-110,1,9584.97,CUST-1026,2026-02-09,48711.84,Formal Shirt,Apparel,0.0,CAMP-202,End of Season Sale,9584.97,0.0
ITEM-2284,ORD-50929,PROD-110,1,9584.97,CUST-1026,2026-02-09,48711.84,Formal Shirt,Apparel,0.0,CAMP-204,New Year Blast,9584.97,0.0
ITEM-2285,ORD-50930,PROD-129,3,2988.5,CUST-1490,2024-02-22,30989.34,Cricket Bat,Sports & Outdoors,0.0,CAMP-216,End of Season Sale,8965.5,0.0
ITEM-2285,ORD-50930,PROD-129,3,2988.5,CUST-1490,2024-02-22,30989.34,Cricket Bat,Sports & Outdoors,0.0,CAMP-206,Diwali Bonanza,8965.5,0.0
ITEM-2286,ORD-50930,PROD-121,3,4434.34,CUST-1490,2024-02-22,30989.34,Atomic Habits,Books,0.0,CAMP-216,End of Season Sale,13303.02,0.0
ITEM-2286,ORD-50930,PROD-121,3,4434.34,CUST-1490,2024-02-22,30989.34,Atomic Habits,Books,0.0,CAMP-206,Diwali Bonanza,13303.02,0.0
ITEM-2287,ORD-50930,PROD-128,1,8720.82,CUST-1490,2024-02-22,30989.34,Hiking Backpack,Sports & Outdoors,0.0,CAMP-216,End of Season Sale,8720.82,0.0
ITEM-2287,ORD-50930,PROD-128,1,8720.82,CUST-1490,2024-02-22,30989.34,Hiking Backpack,Sports & Outdoors,0.0,CAMP-206,Diwali Bonanza,8720.82,0.0
ITEM-2288,ORD-50931,PROD-121,1,4434.34,CUST-1749,2023-07-01,33058.21,Atomic Habits,Books,0.0,,,4434.34,0.0
ITEM-2289,ORD-50931,PROD-122,2,9853.39,CUST-1749,2023-07-01,33058.21,Ikigai,Books,0.0,,,19706.78,0.0
ITEM-2290,ORD-50931,PROD-132,1,5928.59,CUST-1749,2023-07-01,33058.21,Whey Protein,Beauty & Health,0.0,,,5928.59,0.0
ITEM-2291,ORD-50931,PROD-129,1,2988.5,CUST-1749,2023-07-01,33058.21,Cricket Bat,Sports & Outdoors,0.0,,,2988.5,0.0
ITEM-2292,ORD-50932,PROD-109,3,3132.05,CUST-1444,2024-04-09,41285.74,Running Shoes,Apparel,0.0,CAMP-202,End of Season Sale,9396.150000000001,0.0
ITEM-2292,ORD-50932,PROD-109,3,3132.05,CUST-1444,2024-04-09,41285.74,Running Shoes,Apparel,0.0,CAMP-218,End of Season Sale,9396.150000000001,0.0
ITEM-2293,ORD-50932,PROD-117,1,8108.37,CUST-1444,2024-04-09,41285.74,Robot Vacuum,Home & Kitchen,0.0,CAMP-202,End of Season Sale,8108.37,0.0
ITEM-2293,ORD-50932,PROD-117,1,8108.37,CUST-1444,2024-04-09,41285.74,Robot Vacuum,Home & Kitchen,0.0,CAMP-218,End of Season Sale,8108.37,0.0
ITEM-2294,ORD-50932,PROD-107,1,4611.28,CUST-1444,2024-04-09,41285.74,Men's T-Shirt,Apparel,0.0,CAMP-202,End of Season Sale,4611.28,0.0
ITEM-2294,ORD-50932,PROD-107,1,4611.28,CUST-1444,2024-04-09,41285.74,Men's T-Shirt,Apparel,0.0,CAMP-218,End of Season Sale,4611.28,0.0
ITEM-2295,ORD-50932,PROD-110,2,9584.97,CUST-1444,2024-04-09,41285.74,Formal Shirt,Apparel,0.0,CAMP-202,End of Season Sale,19169.94,0.0
ITEM-2295,ORD-50932,PROD-110,2,9584.97,CUST-1444,2024-04-09,41285.74,Formal Shirt,Apparel,0.0,CAMP-218,End of Season Sale,19169.94,0.0
ITEM-2296,ORD-50933,PROD-125,1,1421.21,CUST-1139,2024-05-17,2357.63,Yoga Mat,Sports & Outdoors,0.0,,,1421.21,0.0
ITEM-2297,ORD-50933,PROD-106,1,936.42,CUST-1139,2024-05-17,2357.63,Bluetooth Speaker,Electronics,0.0,,,936.42,0.0
ITEM-2298,ORD-50934,PROD-122,1,9853.39,CUST-1705,2024-11-21,12559.21,Ikigai,Books,0.0,,,9853.39,0.0
ITEM-2299,ORD-50934,PROD-113,2,1352.91,CUST-1705,2024-11-21,12559.21,Non-Stick Pan,Home & Kitchen,0.0,,,2705.82,0.0
ITEM-2300,ORD-50935,PROD-123,2,6181.23,CUST-1168,2024-10-18,58444.94,The Psychology of Money,Books,0.0,CAMP-212,End of Season Sale,12362.46,0.0
ITEM-2300,ORD-50935,PROD-123,2,6181.23,CUST-1168,2024-10-18,58444.94,The Psychology of Money,Books,0.0,CAMP-209,New Year Blast,12362.46,0.0
ITEM-2301,ORD-50935,PROD-123,3,6181.23,CUST-1168,2024-10-18,58444.94,The Psychology of Money,Books,0.0,CAMP-212,End of Season Sale,18543.69,0.0
ITEM-2301,ORD-50935,PROD-123,3,6181.23,CUST-1168,2024-10-18,58444.94,The Psychology of Money,Books,0.0,CAMP-209,New Year Blast,18543.69,0.0
ITEM-2302,ORD-50935,PROD-108,1,4482.23,CUST-1168,2024-10-18,58444.94,Women's Jeans,Apparel,0.0,CAMP-212,End of Season Sale,4482.23,0.0
ITEM-2302,ORD-50935,PROD-108,1,4482.23,CUST-1168,2024-10-18,58444.94,Women's Jeans,Apparel,0.0,CAMP-209,New Year Blast,4482.23,0.0
ITEM-2303,ORD-50935,PROD-131,3,7685.52,CUST-1168,2024-10-18,58444.94,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-212,End of Season Sale,23056.56,0.0
ITEM-2303,ORD-50935,PROD-131,3,7685.52,CUST-1168,2024-10-18,58444.94,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-209,New Year Blast,23056.56,0.0
ITEM-2304,ORD-50936,PROD-118,1,9174.18,CUST-1212,2025-05-04,9174.18,Coffee Maker,Home & Kitchen,0.0,,,9174.18,0.0
ITEM-2305,ORD-50937,PROD-133,1,7246.8,CUST-1086,2025-04-26,47858.89,Organic Shampoo,Beauty & Health,0.0,CAMP-206,Diwali Bonanza,7246.8,0.0
ITEM-2306,ORD-50937,PROD-110,3,9584.97,CUST-1086,2025-04-26,47858.89,Formal Shirt,Apparel,0.0,CAMP-206,Diwali Bonanza,28754.909999999996,0.0
ITEM-2307,ORD-50937,PROD-132,2,5928.59,CUST-1086,2025-04-26,47858.89,Whey Protein,Beauty & Health,0.0,CAMP-206,Diwali Bonanza,11857.18,0.0
ITEM-2308,ORD-50938,PROD-127,3,8800.38,CUST-1777,2026-01-17,55208.48,Camping Tent,Sports & Outdoors,0.0,CAMP-206,Diwali Bonanza,26401.14,0.0
ITEM-2309,ORD-50938,PROD-108,1,4482.23,CUST-1777,2026-01-17,55208.48,Women's Jeans,Apparel,0.0,CAMP-206,Diwali Bonanza,4482.23,0.0
ITEM-2310,ORD-50938,PROD-117,3,8108.37,CUST-1777,2026-01-17,55208.48,Robot Vacuum,Home & Kitchen,0.0,CAMP-206,Diwali Bonanza,24325.11,0.0
ITEM-2311,ORD-50939,PROD-106,1,936.42,CUST-1525,2023-08-14,3745.68,Bluetooth Speaker,Electronics,0.0,CAMP-212,End of Season Sale,936.42,0.0
ITEM-2311,ORD-50939,PROD-106,1,936.42,CUST-1525,2023-08-14,3745.68,Bluetooth Speaker,Electronics,0.0,CAMP-210,Flash Friday,936.42,0.0
ITEM-2311,ORD-50939,PROD-106,1,936.42,CUST-1525,2023-08-14,3745.68,Bluetooth Speaker,Electronics,0.0,CAMP-220,New Year Blast,936.42,0.0
ITEM-2312,ORD-50939,PROD-106,3,936.42,CUST-1525,2023-08-14,3745.68,Bluetooth Speaker,Electronics,0.0,CAMP-212,End of Season Sale,2809.2599999999998,0.0
ITEM-2312,ORD-50939,PROD-106,3,936.42,CUST-1525,2023-08-14,3745.68,Bluetooth Speaker,Electronics,0.0,CAMP-210,Flash Friday,2809.2599999999998,0.0
ITEM-2312,ORD-50939,PROD-106,3,936.42,CUST-1525,2023-08-14,3745.68,Bluetooth Speaker,Electronics,0.0,CAMP-220,New Year Blast,2809.2599999999998,0.0
ITEM-2313,ORD-50940,PROD-106,3,936.42,CUST-1783,2024-09-18,19962.42,Bluetooth Speaker,Electronics,0.0,CAMP-201,Summer Sale,2809.2599999999998,0.0
ITEM-2314,ORD-50940,PROD-117,2,8108.37,CUST-1783,2024-09-18,19962.42,Robot Vacuum,Home & Kitchen,0.0,CAMP-201,Summer Sale,16216.74,0.0
ITEM-2315,ORD-50940,PROD-106,1,936.42,CUST-1783,2024-09-18,19962.42,Bluetooth Speaker,Electronics,0.0,CAMP-201,Summer Sale,936.42,0.0
ITEM-2316,ORD-50941,PROD-109,2,3132.05,CUST-1143,2023-10-31,25970.88,Running Shoes,Apparel,0.0,CAMP-213,Flash Friday,6264.1,0.0
ITEM-2317,ORD-50941,PROD-122,2,9853.39,CUST-1143,2023-10-31,25970.88,Ikigai,Books,0.0,CAMP-213,Flash Friday,19706.78,0.0
ITEM-2318,ORD-50942,PROD-102,3,1234.31,CUST-1726,2024-06-07,19790.79,Laptop,Electronics,0.0,CAMP-214,Diwali Bonanza,3702.93,0.0
ITEM-2318,ORD-50942,PROD-102,3,1234.31,CUST-1726,2024-06-07,19790.79,Laptop,Electronics,0.0,CAMP-214,Diwali Bonanza,3702.93,0.0
ITEM-2319,ORD-50942,PROD-103,3,4460.68,CUST-1726,2024-06-07,19790.79,Wireless Headphones,Electronics,0.0,CAMP-214,Diwali Bonanza,13382.04,0.0
ITEM-2319,ORD-50942,PROD-103,3,4460.68,CUST-1726,2024-06-07,19790.79,Wireless Headphones,Electronics,0.0,CAMP-214,Diwali Bonanza,13382.04,0.0
ITEM-2320,ORD-50942,PROD-113,2,1352.91,CUST-1726,2024-06-07,19790.79,Non-Stick Pan,Home & Kitchen,0.0,CAMP-214,Diwali Bonanza,2705.82,0.0
ITEM-2320,ORD-50942,PROD-113,2,1352.91,CUST-1726,2024-06-07,19790.79,Non-Stick Pan,Home & Kitchen,0.0,CAMP-214,Diwali Bonanza,2705.82,0.0
ITEM-2321,ORD-50943,PROD-129,3,2988.5,CUST-1156,2026-02-13,16837.43,Cricket Bat,Sports & Outdoors,0.0,CAMP-206,Diwali Bonanza,8965.5,0.0
ITEM-2322,ORD-50943,PROD-112,1,6450.72,CUST-1156,2026-02-13,16837.43,Leather Jacket,Apparel,0.0,CAMP-206,Diwali Bonanza,6450.72,0.0
ITEM-2323,ORD-50943,PROD-125,1,1421.21,CUST-1156,2026-02-13,16837.43,Yoga Mat,Sports & Outdoors,0.0,CAMP-206,Diwali Bonanza,1421.21,0.0
ITEM-2324,ORD-50944,PROD-120,2,3535.19,CUST-1591,2024-07-05,7070.38,Sapiens,Books,0.0,CAMP-208,Diwali Bonanza,7070.38,0.0
ITEM-2325,ORD-50945,PROD-117,2,8108.37,CUST-1257,2024-06-11,16216.74,Robot Vacuum,Home & Kitchen,0.0,CAMP-219,Flash Friday,16216.74,0.0
ITEM-2325,ORD-50945,PROD-117,2,8108.37,CUST-1257,2024-06-11,16216.74,Robot Vacuum,Home & Kitchen,0.0,CAMP-217,Summer Sale,16216.74,0.0
ITEM-2326,ORD-50946,PROD-115,3,6078.77,CUST-1407,2024-08-18,52946.16,Air Fryer,Home & Kitchen,0.0,CAMP-218,End of Season Sale,18236.31,0.0
ITEM-2326,ORD-50946,PROD-115,3,6078.77,CUST-1407,2024-08-18,52946.16,Air Fryer,Home & Kitchen,0.0,CAMP-207,New Year Blast,18236.31,0.0
ITEM-2327,ORD-50946,PROD-102,2,1234.31,CUST-1407,2024-08-18,52946.16,Laptop,Electronics,0.0,CAMP-218,End of Season Sale,2468.62,0.0
ITEM-2327,ORD-50946,PROD-102,2,1234.31,CUST-1407,2024-08-18,52946.16,Laptop,Electronics,0.0,CAMP-207,New Year Blast,2468.62,0.0
ITEM-2328,ORD-50946,PROD-115,1,6078.77,CUST-1407,2024-08-18,52946.16,Air Fryer,Home & Kitchen,0.0,CAMP-218,End of Season Sale,6078.77,0.0
ITEM-2328,ORD-50946,PROD-115,1,6078.77,CUST-1407,2024-08-18,52946.16,Air Fryer,Home & Kitchen,0.0,CAMP-207,New Year Blast,6078.77,0.0
ITEM-2329,ORD-50946,PROD-128,3,8720.82,CUST-1407,2024-08-18,52946.16,Hiking Backpack,Sports & Outdoors,0.0,CAMP-218,End of Season Sale,26162.46,0.0
ITEM-2329,ORD-50946,PROD-128,3,8720.82,CUST-1407,2024-08-18,52946.16,Hiking Backpack,Sports & Outdoors,0.0,CAMP-207,New Year Blast,26162.46,0.0
ITEM-2330,ORD-50947,PROD-104,2,3377.71,CUST-1148,2025-02-01,54839.28,Smartwatch,Electronics,0.0,CAMP-205,New Year Blast,6755.42,0.0
ITEM-2331,ORD-50947,PROD-128,3,8720.82,CUST-1148,2025-02-01,54839.28,Hiking Backpack,Sports & Outdoors,0.0,CAMP-205,New Year Blast,26162.46,0.0
ITEM-2332,ORD-50947,PROD-123,3,6181.23,CUST-1148,2025-02-01,54839.28,The Psychology of Money,Books,0.0,CAMP-205,New Year Blast,18543.69,0.0
ITEM-2333,ORD-50947,PROD-104,1,3377.71,CUST-1148,2025-02-01,54839.28,Smartwatch,Electronics,0.0,CAMP-205,New Year Blast,3377.71,0.0
ITEM-2334,ORD-50948,PROD-111,1,3177.64,CUST-1249,2024-06-19,47297.47,Summer Dress,Apparel,0.0,CAMP-210,Flash Friday,3177.64,0.0
ITEM-2335,ORD-50948,PROD-105,2,9716.4,CUST-1249,2024-06-19,47297.47,4K TV,Electronics,0.0,CAMP-210,Flash Friday,19432.8,0.0
ITEM-2336,ORD-50948,PROD-112,1,6450.72,CUST-1249,2024-06-19,47297.47,Leather Jacket,Apparel,0.0,CAMP-210,Flash Friday,6450.72,0.0
ITEM-2337,ORD-50948,PROD-115,3,6078.77,CUST-1249,2024-06-19,47297.47,Air Fryer,Home & Kitchen,0.0,CAMP-210,Flash Friday,18236.31,0.0
ITEM-2338,ORD-50949,PROD-110,3,9584.97,CUST-1737,2024-08-08,61201.35,Formal Shirt,Apparel,0.0,,,28754.909999999996,0.0
ITEM-2339,ORD-50949,PROD-104,2,3377.71,CUST-1737,2024-08-08,61201.35,Smartwatch,Electronics,0.0,,,6755.42,0.0
ITEM-2340,ORD-50949,PROD-132,2,5928.59,CUST-1737,2024-08-08,61201.35,Whey Protein,Beauty & Health,0.0,,,11857.18,0.0
ITEM-2341,ORD-50949,PROD-107,3,4611.28,CUST-1737,2024-08-08,61201.35,Men's T-Shirt,Apparel,0.0,,,13833.84,0.0
ITEM-2342,ORD-50950,PROD-111,3,3177.64,CUST-1170,2023-12-25,15826.11,Summer Dress,Apparel,0.0,,,9532.92,0.0
ITEM-2343,ORD-50950,PROD-106,1,936.42,CUST-1170,2023-12-25,15826.11,Bluetooth Speaker,Electronics,0.0,,,936.42,0.0
